//MapId	Id	NpcId	X	Y	Coord	SoLuong
25052	55	12153	650	1200	0	0
25052	56	12154	1610	720	0	0
25052	57	12155	1690	760	0	0
25052	58	12156	1770	800	0	0
25052	59	12157	1530	680	0	0
25052	60	12148	1530	940	0	0
25052	61	12162	490	420	0	0
25052	62	12160	650	340	0	0
25052	63	12161	710	320	0	0
25052	64	12159	1450	640	0	0
25101	1	12093	270	340	0	0
25101	2	12033	490	360	0	0
25101	3	12001	530	400	0	0
25101	4	13029	410	320	0	0
25102	1	15451	390	300	0	0
25102	2	15454	490	320	0	0
25102	3	15116	470	420	0	0
25102	4	17014	530	440	0	0
25102	5	17014	450	460	0	0
25102	6	15452	310	360	0	0
25102	7	15455	470	420	0	0
25103	1	12001	550	360	0	0
25103	2	12012	350	380	0	0
25103	3	12101	390	440	0	0
25103	4	12114	450	460	0	0
25103	5	12080	510	480	0	0
25103	6	12001	550	360	0	0
25103	7	12033	610	420	0	0
25103	8	12106	570	480	0	0
25103	9	12158	350	380	0	0
25103	10	12004	310	420	0	0
25103	11	12006	390	440	0	0
25104	1	11021	350	320	0	0
25104	2	11164	250	340	0	0
25105	1	12110	470	280	0	0
25106	1	15262	330	300	0	0
25106	2	20001	190	340	0	0
25107	1	12008	370	340	0	0
25107	2	12006	330	380	0	0
25107	3	12033	490	300	0	0
25107	4	12001	550	340	0	0
25107	5	12022	430	440	0	0
25107	6	12020	550	460	0	0
25107	7	12012	270	400	0	0
25107	8	12108	210	380	0	0
25107	9	12120	490	460	0	0
25107	10	12017	590	420	0	0
25108	1	14543	530	360	0	0
25108	2	14553	270	400	0	0
25108	3	14552	290	440	0	0
25133	1	12092	350	300	0	0
25133	2	12012	270	360	0	0
25133	3	12094	550	400	0	0
25134	1	12012	350	360	0	0
25134	2	17487	530	440	0	0
25135	1	15025	550	360	0	0
25136	1	10236	350	300	0	0
25137	1	12009	310	380	0	0
25137	2	12097	490	340	0	0
25138	1	15073	490	280	0	0
25138	2	27051	570	360	0	0
25138	3	27051	510	440	0	0
25138	4	27051	250	400	0	0
25138	5	27051	310	340	0	0
25138	6	27051	430	460	0	0
25139	1	15329	290	400	0	0
25139	2	15331	630	340	0	0
25139	3	15332	490	300	0	0
25139	4	15161	590	480	0	0
25139	5	17515	350	300	0	0
25139	6	17515	290	340	0	0
25139	7	15330	350	320	0	0
25140	1	12102	550	360	0	0
25141	1	12104	390	340	0	0
25141	2	12105	310	360	0	0
25141	3	12019	490	340	0	0
25142	1	12001	390	320	0	0
25142	2	12148	510	340	0	0
25142	3	12035	310	400	0	0
25142	4	17364	470	420	0	0
25143	1	15453	430	260	0	0
25143	2	15454	590	320	0	0
25143	3	15451	370	340	0	0
25143	4	15455	530	480	0	0
25151	1	12033	590	320	0	0
25151	2	12001	650	400	0	0
25151	3	12006	370	460	0	0
25171	1	12094	570	400	0	0
25172	1	12029	430	340	0	0
25172	2	12033	530	460	0	0
25172	3	12001	590	420	0	0
25173	1	15455	390	300	0	0
25173	2	15451	310	320	0	0
25174	1	12101	290	420	0	0
25175	1	10236	410	320	0	0
25177	1	10230	370	380	0	0
25177	2	15201	330	440	0	0
25178	1	12109	370	340	0	0
25179	1	15286	430	320	0	0
25179	2	15031	350	320	0	0
25179	3	28022	290	340	0	0
25181	1	15290	350	340	0	0
25181	2	17437	450	460	0	0
25181	3	17437	530	420	0	0
25181	4	20001	490	440	0	0
25181	5	15147	390	400	0	0
25181	6	15148	430	380	0	0
25181	7	14543	290	380	0	0
25181	8	14555	290	420	0	0
25181	9	14554	90	580	0	0
25182	1	12103	370	360	0	0
25183	1	15329	470	360	0	0
25183	2	15330	250	360	0	0
25183	3	15286	230	400	0	0
25201	1	16003	590	400	0	0
25201	2	16021	290	360	0	0
25202	1	16003	590	420	0	0
25202	2	16021	290	360	0	0
25203	1	16010	330	320	0	0
25221	1	16002	430	260	0	0
25222	1	16002	550	320	0	0
25223	1	16008	550	340	0	0
25241	1	16018	570	520	0	0
25241	2	15018	830	560	0	0
25241	3	15063	670	580	0	0
25242	1	16018	350	380	0	0
25243	1	16018	490	380	0	0
25243	2	15145	690	540	0	0
25243	3	12009	290	460	0	0
25244	1	16018	490	400	0	0
25244	2	15024	150	480	0	0
25244	3	15198	430	460	0	0
25245	1	16018	370	380	0	0
25245	2	15088	630	420	0	0
25245	3	15292	550	420	0	0
25246	1	16018	490	400	0	0
25246	2	15147	370	420	0	0
25246	3	14547	310	440	0	0
25246	4	17503	310	480	0	0
25246	5	17503	270	460	0	0
25246	6	15104	550	560	0	0
25246	7	15148	590	500	0	0
25261	1	16004	430	240	0	0
25262	1	16004	410	240	0	0
25263	1	16004	410	240	0	0
25263	2	15371	390	340	0	0
25263	3	15215	650	380	0	0
25264	1	16004	430	240	0	0
25265	1	16004	430	240	0	0
25266	1	16012	430	240	0	0
25281	1	16006	670	260	0	0
25281	2	10058	910	500	0	0
25282	1	16006	670	260	0	0
25282	2	15164	430	440	0	0
25282	3	15293	550	280	0	0
25282	4	15274	710	400	0	0
25283	1	12111	870	440	0	0
25283	2	15183	630	260	0	0
25301	1	12033	370	260	0	0
25301	2	12001	290	320	0	0
25301	3	12027	750	260	0	0
25301	4	12017	850	300	0	0
25301	5	12101	430	480	0	0
25301	6	12114	530	520	0	0
25301	7	12080	630	560	0	0
25301	8	12029	1050	500	0	0
25301	9	12012	330	440	0	0
25301	10	12042	630	340	0	0
25301	11	13029	510	400	0	0
25301	12	17491	910	520	0	0
25301	13	12040	570	380	0	0
25301	14	12022	430	380	0	0
25301	15	12020	950	340	0	0
25302	1	14537	290	340	0	0
25302	2	12093	510	340	0	0
25302	3	12098	590	360	0	0
25302	4	14542	350	480	0	0
25302	5	14551	270	440	0	0
25302	6	12012	390	400	0	0
25302	7	12092	470	420	0	0
25302	8	14544	550	400	0	0
25302	9	14538	410	320	0	0
25302	10	17488	450	520	0	0
25302	11	12094	450	380	0	0
25303	1	19053	1250	340	0	0
25304	1	12033	830	240	0	0
25304	2	12148	650	240	0	0
25304	3	12001	550	320	0	0
25304	4	12012	390	340	0	0
25304	5	12114	370	400	0	0
25304	6	12080	350	460	0	0
25304	7	12096	330	520	0	0
25304	8	12002	950	460	0	0
25304	9	12029	290	640	0	0
25304	10	12027	910	340	0	0
25304	11	12098	310	580	0	0
25304	12	12008	930	400	0	0
25304	13	17488	510	780	0	0
25304	14	17488	790	780	0	0
25304	15	17488	890	780	0	0
25304	16	17488	410	780	0	0
25304	17	12059	510	300	0	0
25304	18	12060	970	520	0	0
25304	19	17491	650	400	0	0
25304	20	12045	750	400	0	0
25304	21	17364	650	500	0	0
25304	22	17364	650	440	0	0
25304	23	17364	650	360	0	0
25304	24	12015	710	400	0	0
25304	25	12016	590	400	0	0
25304	26	12152	990	580	0	0
25304	27	12155	1010	640	0	0
25304	28	12109	270	700	0	0
25304	29	12031	650	360	0	0
25304	30	17491	690	400	0	0
25304	31	12109	610	400	0	0
25304	32	12017	650	360	0	0
25304	33	12016	650	380	0	0
25304	34	12106	550	480	0	0
25304	35	12027	490	380	0	0
25304	36	12001	510	400	0	0
25304	37	12093	530	420	0	0
25304	38	12164	570	440	0	0
25304	39	12015	610	460	0	0
25304	40	12057	650	460	0	0
25304	41	12022	690	460	0	0
25304	42	12071	730	440	0	0
25304	43	12072	770	420	0	0
25304	44	12117	790	400	0	0
25304	45	12102	810	380	0	0
25304	46	12101	510	340	0	0
25304	47	19055	590	200	0	0
25304	48	12154	610	380	0	0
25304	49	12025	690	380	0	0
25304	50	12035	650	380	0	0
25304	51	13072	730	360	0	0
25304	52	12107	790	460	0	0
25304	53	12080	750	480	0	0
25304	54	12021	710	500	0	0
25304	55	12146	610	500	0	0
25304	56	12145	570	480	0	0
25304	57	12027	550	520	0	0
25304	58	12040	530	460	0	0
25304	59	12002	730	700	0	0
25304	60	12102	630	700	0	0
25305	1	12001	590	360	0	0
25305	2	12024	690	400	0	0
25305	3	12008	290	500	0	0
25305	4	12102	790	440	0	0
25305	5	12103	390	540	0	0
25305	6	12033	310	340	0	0
25305	7	17491	490	580	0	0
25306	1	10232	270	300	0	0
25306	2	10236	290	440	0	0
25306	3	10237	430	500	0	0
25306	4	10235	530	340	0	0
25306	5	11032	650	380	0	0
25306	6	12017	530	440	0	0
25306	7	17489	730	440	0	0
25306	8	10233	250	400	0	0
25306	9	10234	410	340	0	0
25308	1	12033	350	280	0	0
25308	2	12001	450	320	0	0
25308	3	12009	390	400	0	0
25308	4	12018	510	380	0	0
25308	5	12027	330	400	0	0
25308	6	12015	450	400	0	0
25308	7	12162	290	300	0	0
25308	8	12163	410	260	0	0
25308	9	12033	250	380	0	0
25308	10	12177	570	360	0	0
25308	11	12001	450	320	0	0
25309	1	12046	390	420	0	0
25309	2	12099	350	340	0	0
25309	3	12100	570	420	0	0
25309	4	10232	330	440	0	0
25309	5	17487	290	440	0	0
25309	6	17488	330	460	0	0
25309	7	14072	590	320	0	0
25309	8	15215	350	440	0	0
25309	9	12020	490	360	0	0
25310	1	14538	290	320	0	0
25310	2	14539	290	440	0	0
25310	3	17510	570	460	0	0
25311	1	12020	430	460	0	0
25401	1	12027	750	580	0	0
25404	1	12027	790	500	0	0
25404	2	12008	810	460	0	0
25404	3	17436	570	540	0	0
25404	4	17436	750	480	0	0
25411	1	12092	470	540	0	0
25411	2	12055	390	500	0	0
25411	3	14555	330	800	0	0
25411	4	14554	250	800	0	0
25411	5	30010	130	1020	0	0
25411	6	30010	210	1020	0	0
25411	7	30010	190	920	0	0
25411	8	30010	270	920	0	0
25411	9	10228	310	740	0	0
25411	10	17042	310	680	0	0
25411	11	12046	430	580	0	0
25411	12	12022	370	580	0	0
25411	13	12094	450	480	0	0
25412	1	12033	790	400	0	0
25412	2	12079	850	400	0	0
25412	3	12041	730	400	0	0
25412	4	14508	890	440	0	0
25413	1	12055	470	500	0	0
25413	2	10233	550	720	0	0
25413	3	10235	490	720	0	0
25413	4	10228	610	780	0	0
25413	5	10228	550	780	0	0
25413	6	10228	490	780	0	0
25413	7	12033	590	860	0	0
25413	8	12017	710	980	0	0
25413	9	12001	530	840	0	0
25413	10	12020	610	880	0	0
25413	11	12055	630	860	0	0
25413	12	12098	710	960	0	0
25415	1	17498	630	640	195	3
25415	2	17497	970	880	195	1
25415	3	17497	1270	520	161	3
25415	4	17498	1730	780	241	3
25415	5	17497	2230	640	213	1
25415	6	12094	2430	700	0	0
25415	7	12018	2370	740	0	0
25415	8	12117	2350	820	0	0
25415	9	12122	2370	880	0	0
25415	10	12017	2590	820	0	0
25415	11	12017	530	440	0	0
25415	12	12020	270	200	0	0
25415	13	12033	210	180	0	0
25415	14	12022	310	260	0	0
25415	15	12046	410	240	0	0
25415	16	12055	370	300	0	0
25415	17	12094	450	300	0	0
25415	18	12031	250	320	0	0
25415	19	11028	390	480	0	0
25415	20	11085	450	440	0	0
25415	21	17490	470	520	0	0
25415	22	12033	290	1140	0	0
25415	23	12001	230	1040	0	0
25415	24	12027	390	940	0	0
25415	25	12022	410	1020	0	0
25415	26	12119	490	1020	0	0
25415	27	17491	310	980	0	0
25416	1	12028	470	440	0	0
25416	2	12017	610	420	0	0
25416	3	12098	430	520	0	0
25416	4	10230	510	560	0	0
25416	5	10236	390	500	0	0
25417	1	12022	770	480	0	0
25417	2	17491	830	500	0	0
25417	3	17490	890	300	0	0
25417	4	11031	830	320	0	0
25417	5	12046	930	220	0	0
25417	6	17491	1010	240	0	0
25417	7	17491	890	380	0	0
25417	8	12046	810	380	0	0
25417	9	11028	410	640	0	0
25417	10	11085	470	640	0	0
25417	11	17490	530	620	0	0
25418	1	11028	890	340	0	0
25418	2	11085	930	380	0	0
25418	3	17490	970	340	0	0
25419	1	17500	790	1060	170	3
25419	2	17499	610	1480	221	3
25419	3	17499	1410	1420	218	3
25419	4	17500	1970	1480	197	3
25419	5	17499	1490	920	214	1
25419	6	17500	1950	660	211	3
25419	7	11032	2230	400	0	0
25419	8	10228	2330	420	0	0
25419	9	10228	2150	360	0	0
25419	10	10228	2270	360	0	0
25419	11	11028	270	1760	0	0
25419	12	11085	310	1840	0	0
25419	13	17490	330	1780	0	0
25419	14	12022	1010	760	0	0
25419	15	12119	1090	760	0	0
25419	16	12027	850	780	0	0
25419	17	12102	790	760	0	0
25419	18	17491	870	720	0	0
25419	19	11047	1070	960	0	0
25419	20	11031	970	940	0	0
25419	21	11024	1050	880	0	0
25419	22	17355	1170	940	0	0
25419	23	17355	1050	1040	0	0
25420	1	12027	350	400	0	0
25420	2	12102	470	380	0	0
25420	3	12022	450	440	0	0
25420	4	12119	450	500	0	0
25421	1	12092	310	620	0	0
25425	1	17523	690	760	228	3
25425	2	17523	1630	620	164	3
25425	3	17524	2010	860	163	1
25425	4	17524	1070	540	152	3
25425	5	17523	3310	820	223	3
25425	6	17524	1270	860	157	3
25427	1	17525	570	800	236	3
25427	2	17525	990	1060	160	3
25427	3	17526	1010	540	132	1
25427	4	17526	1250	800	124	1
25431	1	14549	770	480	0	0
25431	2	14550	590	560	0	0
25431	3	17369	550	280	0	0
25431	4	12022	1010	720	0	0
25431	5	12033	950	760	0	0
25433	1	12033	390	460	0	0
25433	2	12041	450	460	0	0
25433	3	12031	490	600	0	0
25433	4	12022	350	520	0	0
25433	5	12040	350	580	0	0
25433	6	12012	510	480	0	0
25433	7	12109	550	560	0	0
25435	1	17507	790	1360	182	3
25435	2	17507	1170	1580	186	3
25435	3	17508	570	840	133	3
25435	4	14540	1090	800	0	0
25435	5	14541	1090	920	0	0
25435	6	12040	1150	840	0	0
25435	7	12022	1010	900	0	0
25435	8	12033	910	840	0	0
25435	9	12109	1030	1000	0	0
25435	10	12041	850	880	0	0
25435	11	12006	990	840	0	0
25435	12	12008	970	900	0	0
25435	13	12007	930	920	0	0
25435	14	12020	810	940	0	0
25437	1	14538	130	460	0	0
25437	2	12042	250	440	0	0
25437	3	12040	310	480	0	0
25437	4	12041	310	420	0	0
25437	5	17491	370	560	0	0
25437	6	12041	350	420	0	0
25439	1	12033	290	140	0	0
25439	2	12022	230	180	0	0
25439	3	14538	330	180	0	0
25439	4	14539	210	100	0	0
25439	5	17496	390	240	0	0
25440	1	17509	530	740	168	3
25440	2	17509	1390	560	105	3
25440	3	17510	1690	880	169	1
25440	4	17510	1070	500	113	3
25440	5	14540	1130	1040	0	0
25440	6	17197	1070	1060	0	0
25440	7	12022	1270	1020	0	0
25440	8	12033	1330	1040	0	0
25441	1	12033	410	560	0	0
25441	2	12001	370	540	0	0
25441	3	12041	470	540	0	0
25441	4	12012	310	660	0	0
25441	5	12094	370	720	0	0
25443	1	11031	450	600	0	0
25443	2	40059	390	540	0	0
25443	3	40059	470	540	0	0
25443	4	12020	430	540	0	0
25443	5	40059	410	480	0	0
25443	6	12040	490	720	0	0
25443	7	12020	550	720	0	0
25445	1	40059	970	400	0	0
25445	2	40059	890	380	0	0
25445	3	40059	930	360	0	0
25446	1	40059	810	440	0	0
25446	2	40059	810	500	0	0
25446	3	40059	750	480	0	0
25447	1	17501	630	840	247	1
25447	2	17502	1130	920	196	3
25447	3	17501	550	2060	167	3
25447	4	11040	770	2040	0	0
25447	5	11038	830	2120	0	0
25447	6	12027	1010	1940	0	0
25447	7	12020	270	260	0	0
25447	8	17491	410	400	0	0
25447	9	12040	410	360	0	0
25447	10	12026	350	400	0	0
25447	11	12020	450	500	0	0
25447	12	11031	690	500	0	0
25447	13	17500	550	460	0	0
25447	14	17500	550	500	0	0
25447	15	17500	550	540	0	0
25447	16	17491	470	420	0	0
25447	17	17491	390	500	0	0
25447	18	17491	470	580	0	0
25447	19	15110	350	580	0	0
25447	20	15121	410	580	0	0
25448	1	12033	890	400	0	0
25448	2	12001	530	400	0	0
25448	3	12012	410	460	0	0
25448	4	12040	290	520	0	0
25448	5	12027	970	640	0	0
25448	6	12046	850	680	0	0
25448	7	14259	1030	600	0	0
25448	8	17491	690	560	0	0
25449	1	12022	390	400	0	0
25451	1	12018	730	1460	0	0
25451	2	12075	610	640	0	0
25451	3	12076	2290	1480	0	0
25451	4	12001	2110	180	0	0
25451	5	12064	1950	360	0	0
25452	1	17493	630	720	178	3
25452	2	17494	1590	720	218	3
25452	3	17493	2830	600	157	3
25452	4	17494	3170	920	104	3
25452	5	12056	670	320	0	0
25452	6	12119	470	420	0	0
25452	7	12103	510	440	0	0
25452	8	12110	610	480	0	0
25452	9	12120	650	500	0	0
25453	1	15104	690	480	0	0
25453	2	35036	710	580	0	0
25453	3	38026	750	540	0	0
25453	4	15337	790	460	0	0
25453	5	27062	830	420	0	0
25453	6	27063	870	440	0	0
25453	7	15336	1590	840	0	0
25463	1	15284	450	400	0	0
25464	1	14523	530	340	0	0
25464	2	15010	350	380	0	0
25464	3	10210	330	420	0	0
25464	4	10206	290	380	0	0
25464	5	14538	330	360	0	0
25464	6	14539	310	400	0	0
25464	7	14540	250	380	0	0
25464	8	14541	270	420	0	0
25464	9	15284	570	480	0	0
25464	10	14523	30	80	0	0
25471	1	15063	190	400	0	0
25471	2	15237	550	540	0	0
25471	3	15215	650	500	0	0
25473	1	14560	470	300	0	0
25481	1	17460	1390	3580	0	0
25481	2	28036	1510	3640	0	0
25481	3	15059	1130	3700	0	0
25481	4	17528	1250	3520	0	0
25481	5	15458	630	3460	0	0
25481	6	15458	490	1440	0	0
25481	7	15458	1250	840	0	0
25481	8	15458	1290	600	0	0
25481	9	15009	550	1480	0	0
25481	10	28038	430	1360	0	0
25481	11	28020	450	1300	0	0
25481	12	28017	310	1300	0	0
25481	13	28018	350	1380	0	0
25481	14	28019	390	1300	0	0
25481	15	14522	1630	80	0	0
25481	16	14215	1350	900	0	0
25481	17	28033	1150	700	0	0
25481	18	27049	1130	820	0	0
25481	19	27101	1230	720	0	0
25481	20	28004	1170	800	0	0
25481	21	28009	1230	780	0	0
25481	22	28073	1170	540	0	0
25481	23	28072	1170	480	0	0
25481	24	28072	1110	480	0	0
25481	25	28072	1110	540	0	0
25481	26	28072	1030	480	0	0
25481	27	28072	950	420	0	0
25481	28	28072	1090	440	0	0
25481	29	28072	1230	420	0	0
25481	30	28073	1170	540	0	0
25481	31	15459	1210	1620	0	0
25481	32	15459	1210	1620	0	0
25481	33	15458	1210	1620	0	0
25482	1	28040	890	580	0	0
25482	2	15009	730	660	0	0
25482	3	14522	670	700	0	0
25482	4	14215	790	620	0	0
25482	5	15458	730	660	0	0
25483	1	14225	530	380	0	0
25483	2	17430	430	560	0	0
25483	3	17408	310	580	0	0
25483	4	17408	390	660	0	0
25483	5	14522	170	820	0	0
25483	6	15458	170	820	0	0
25483	7	15009	170	820	0	0
25491	1	15063	470	460	0	0
25491	2	12001	630	500	0	0
25491	3	12097	810	560	0	0
25491	4	17001	890	580	0	0
25491	5	17001	850	600	0	0
25501	1	12040	290	1400	0	0
25501	2	14540	410	1540	0	0
25502	1	24001	410	260	0	0
25503	1	12022	290	780	0	0
25503	2	14541	390	920	0	0
25504	1	14553	3690	1580	0	0
25504	2	12022	3610	1520	0	0
25504	3	12078	1950	320	0	0
25504	4	12001	2050	240	0	0
25504	5	14538	2130	320	0	0
25504	6	12027	2190	220	0	0
25504	7	12020	2230	300	0	0
25504	8	12022	2210	380	0	0
25504	9	12040	2130	420	0	0
25511	1	11032	270	800	0	0
25511	2	12065	2910	240	0	0
25511	3	12033	2990	300	0	0
25511	4	12041	2850	300	0	0
25511	5	14549	2970	440	0	0
25511	6	14550	2890	440	0	0
25513	1	10232	1190	480	0	0
25513	2	10233	1050	280	0	0
25513	3	10235	1250	280	0	0
25513	4	12012	1150	360	0	0
25513	5	17503	1090	360	0	0
25513	6	17503	1210	360	0	0
25513	7	10056	1470	280	0	0
25513	8	17284	1270	540	0	0
25514	1	24001	230	200	0	0
25515	1	12019	2310	960	0	0
25517	1	12045	390	160	0	0
25521	1	14547	1290	420	0	0
25521	2	14548	1170	480	0	0
25521	3	12022	1110	320	0	0
25522	1	24001	510	240	0	0
25523	1	20001	1930	160	0	0
25523	2	20001	2290	2940	0	0
25523	3	14546	1990	260	0	0
25523	4	14627	1890	240	0	0
25523	5	14628	2030	180	0	0
25523	6	12009	2230	200	0	0
25523	7	12022	2190	500	0	0
25524	1	20001	1390	1040	0	0
25524	2	24001	2090	920	0	0
25524	3	24001	2910	260	0	0
25524	4	12130	2810	700	0	0
25524	5	12020	2990	700	0	0
25524	6	12031	2170	1500	0	0
25524	7	17487	2070	1420	0	0
25524	8	17487	2130	1420	0	0
25524	9	17487	2190	1420	0	0
25524	10	17487	2250	1420	0	0
25525	1	24001	410	440	0	0
25526	1	20001	1110	1700	0	0
25526	2	20001	530	160	0	0
25527	1	20001	290	840	0	0
25531	1	24001	1410	900	0	0
25531	2	12046	1150	900	0	0
25531	3	12020	1050	1000	0	0
25533	1	10177	1170	880	0	0
25533	2	28022	1290	860	0	0
25534	1	12111	250	940	0	0
25534	2	12046	410	980	0	0
25540	1	14554	1170	220	0	0
25540	2	17503	1250	240	0	0
25540	3	17503	1290	260	0	0
25540	4	17503	1130	280	0	0
25540	5	17503	1150	320	0	0
25542	1	24001	1370	920	0	0
25552	1	24001	330	240	0	0
25701	1	14547	790	1640	0	0
25701	2	17487	750	1580	0	0
25701	3	17487	830	1580	0	0
25701	4	14548	1190	560	0	0
25701	5	17503	1210	620	0	0
25701	6	17503	1270	580	0	0
25701	7	14537	1690	900	0	0
25701	8	14538	1630	900	0	0
25701	9	14539	1630	840	0	0
25701	10	14540	1630	960	0	0
25701	11	14541	1570	900	0	0
25701	12	12033	1830	900	0	0
25701	13	12041	1890	900	0	0
25701	14	12022	1890	960	0	0
25701	15	12040	1890	840	0	0
25701	16	12031	1950	900	0	0
25702	1	14537	330	340	0	0
25702	2	12107	570	360	0	0
25702	3	14540	270	480	0	0
25702	4	14541	690	400	0	0
25702	5	12114	370	520	0	0
25703	1	14538	490	400	0	0
25703	2	14539	530	600	0	0
25706	1	12072	2310	760	0	0
25706	2	17331	2170	640	0	0
25706	3	17331	2170	800	0	0
25706	4	12071	710	620	0	0
25706	5	17365	750	680	0	0
25706	6	17365	790	620	0	0
25706	7	14537	1590	600	0	0
25706	8	12033	1650	600	0	0
25706	9	14538	1490	640	0	0
25706	10	12041	1750	640	0	0
25706	11	12040	1790	720	0	0
25706	12	14539	1450	720	0	0
25706	13	14540	1450	800	0	0
25706	14	12031	1790	800	0	0
25706	15	17487	1630	740	0	0
25707	1	12033	890	420	0	0
25707	2	12012	510	400	0	0
25707	3	12094	950	620	0	0
25707	4	12031	850	680	0	0
25707	5	12042	390	460	0	0
25707	6	12055	270	520	0	0
25707	7	12041	990	460	0	0
25708	1	12041	490	400	0	0
25709	1	12022	410	340	0	0
25709	2	12040	450	500	0	0
25711	1	15021	730	340	0	0
25731	1	17490	1210	600	165	3
25731	2	17489	790	940	165	3
25731	3	17490	1130	1440	192	3
25731	4	17489	610	1540	169	1
25731	5	17490	1090	2060	173	1
25731	6	17489	950	2540	184	3
25731	7	17490	730	3020	185	3
25731	8	11047	690	640	0	0
25731	9	11065	730	660	0	0
25731	10	11031	830	600	0	0
25731	11	11021	630	740	0	0
25731	12	11024	770	640	0	0
25731	13	11050	690	700	0	0
25731	14	17184	730	720	0	0
25731	15	17184	810	680	0	0
25731	16	10232	390	380	0	0
25731	17	10236	330	400	0	0
25731	18	11077	430	340	0	0
25731	19	17490	370	320	0	0
25731	20	17490	330	340	0	0
25731	21	11077	770	700	0	0
25731	22	17549	810	680	0	0
25731	23	17549	770	700	0	0
25731	24	17549	730	720	0	0
25731	25	12001	510	660	0	0
25731	26	12020	850	760	0	0
25731	27	12022	830	600	0	0
25731	28	12027	630	740	0	0
25732	1	17490	1130	940	177	3
25732	2	17491	1070	1580	184	3
25732	3	17490	630	1680	195	1
25732	4	17491	970	2540	186	3
25732	5	17490	550	2760	168	3
25732	6	11047	310	3000	0	0
25732	7	11065	350	2980	0	0
25732	8	11077	210	3080	0	0
25732	9	17697	150	3080	0	0
25732	10	17699	230	3140	0	0
25733	1	11047	850	580	0	0
25733	2	11065	810	560	0	0
25733	3	11077	1070	660	0	0
25733	4	17490	1090	720	0	0
25733	5	17490	1130	660	0	0
25733	6	17184	910	680	0	0
25733	7	11024	890	580	0	0
25733	8	11050	1150	720	0	0
25733	9	11031	1110	560	0	0
25733	10	11021	1170	600	0	0
25733	11	15131	2130	1420	0	0
25733	12	11047	2310	400	0	0
25733	13	11050	2170	400	0	0
25801	1	10090	650	240	0	0
25801	2	15184	730	300	0	0
25801	3	10165	430	360	0	0
25801	4	10165	490	320	0	0
25801	5	10165	550	380	0	0
25801	6	12022	250	380	0	0
25801	7	12031	350	460	0	0
25801	8	12046	350	400	0	0
25801	9	11085	1010	240	0	0
25801	10	17491	790	240	0	0
25801	11	17491	810	300	0	0
25801	12	38149	890	240	0	0
25802	1	17549	630	660	199	1
25802	2	17549	670	1260	240	1
25802	3	17549	590	2120	235	3
25802	4	17550	1070	880	213	3
25802	5	17550	1430	1240	271	3
25802	6	17550	1610	1920	402	1
25802	7	11173	350	300	0	0
25802	8	12046	2070	2440	0	0
25802	9	12022	350	420	0	0
25802	10	11031	290	320	0	0
25802	11	11028	410	280	0	0
25802	12	43043	490	460	0	0
25802	13	12046	650	500	0	0
25803	1	11028	410	340	0	0
25803	2	11085	150	420	0	0
25806	1	17519	670	1500	230	3
25806	2	17519	750	940	256	1
25806	3	17519	1890	700	254	3
25806	4	17520	1330	740	254	3
25806	5	17520	1690	1520	204	1
25807	1	10232	730	440	0	0
25807	2	11032	790	440	0	0
25807	3	10236	890	440	0	0
25807	4	10232	2010	1660	0	0
25807	5	11032	1950	1680	0	0
25807	6	10235	2030	1580	0	0
25807	7	10236	1890	1640	0	0
25807	8	11050	2130	1720	0	0
25807	9	10236	830	740	0	0
25807	10	10232	910	820	0	0
25807	11	10235	890	880	0	0
25807	12	11047	870	1000	0	0
25807	13	11021	850	1140	0	0
25807	14	11031	790	1140	0	0
25807	15	11024	910	1140	0	0
25807	16	11050	970	1140	0	0
25807	17	11065	830	1040	0	0
25807	18	17184	1030	1180	0	0
25807	19	17184	730	1180	0	0
25808	1	12094	1190	500	0	0
25811	1	12022	650	420	0	0
25811	2	12013	570	380	0	0
25811	3	17491	510	440	0	0
25811	4	12012	570	420	0	0
25812	1	17553	590	3480	182	1
25812	2	17553	630	2580	192	3
25812	3	17553	1050	1960	196	3
25812	4	17553	690	1060	221	3
25812	5	17554	1010	2880	227	3
25812	6	17554	550	1580	185	3
25812	7	17554	1010	1440	231	1
25812	8	17554	1190	600	222	3
25812	9	11040	1130	3620	0	0
25812	10	11031	1070	3680	0	0
25812	11	12022	750	3540	0	0
25812	12	12022	830	700	0	0
25812	13	11021	470	480	0	0
25812	14	11028	550	560	0	0
25812	15	12012	830	600	0	0
25813	1	17561	770	1420	223	3
25813	2	17561	1270	1080	234	1
25813	3	17562	1230	620	156	3
25813	4	17562	1870	820	249	3
25813	5	17562	1550	1520	181	3
25813	6	17553	690	540	0	0
25813	7	17554	670	620	0	0
25816	1	17012	290	380	0	0
25816	2	11021	170	500	0	0
25816	3	11031	230	540	0	0
25816	4	10234	470	500	0	0
25816	5	17676	530	520	0	0
25817	1	11021	330	560	0	0
25817	2	10233	510	600	0	0
25818	1	11032	590	340	0	0
25818	2	10233	590	440	0	0
25818	3	10234	330	340	0	0
25818	4	17489	250	480	0	0
25819	1	12033	2850	2420	0	0
25819	2	12001	2790	2380	0	0
25819	3	12022	2970	2320	0	0
25819	4	12027	2930	2380	0	0
25819	5	12002	2930	2260	0	0
25819	6	11024	2830	2180	0	0
25819	7	17399	2750	2220	0	0
25819	8	17399	450	320	0	0
25819	9	11024	450	400	0	0
25819	10	12022	530	700	0	0
25819	11	12027	670	640	0	0
25819	12	17491	610	700	0	0
